6-00,MASS,1
10-00,MASS,2
11-00,MASS,2
11030,MASS,1
3-00,MASS,1
955,SINGULAR_OR_MASS,1
784,SINGULAR_OR_MASS,1
2790,SINGULAR_OR_MASS,1
9876543,SINGULAR_OR_MASS,1
3073250,SINGULAR_OR_MASS,1
01+,SINGULAR_OR_MASS,1
1.not,SINGULAR_OR_MASS,1
2.no,MASS,1
5cm,MASS,1
no.2-8,SINGULAR_OR_MASS,1
no.1801,SINGULAR_OR_MASS,1
d,MASS,1
30000,PLURAL,5
4.they,SINGULAR_OR_MASS,2
30.00.the,PLURAL,1
business.2050,PLURAL,1
16.the,SINGULAR_OR_MASS,1
1930s,SINGULAR_OR_MASS,42
2007-present,MASS,1
1fax,SINGULAR_OR_MASS,1
usd50.00,PLURAL,1
usd80.00,SINGULAR_OR_MASS,1
usd10.00,SINGULAR_OR_MASS,1
usd70.00,SINGULAR_OR_MASS,1
dec.2,SINGULAR_OR_MASS,1
2.22-3301,SINGULAR_OR_MASS,1
sitcomes.31-45,SINGULAR_OR_MASS,1
late.the,SINGULAR_OR_MASS,3
at8,SINGULAR_OR_MASS,3
twenty-nien,PLURAL,1
15807798008,SINGULAR_OR_MASS,1
.no,SINGULAR_OR_MASS,2
2005-sept,SINGULAR_OR_MASS,1
october-7.30,MASS,1
1.5kgs,SINGULAR_OR_MASS,1
jiexiu,SINGULAR_OR_MASS,1
3203,SINGULAR_OR_MASS,1
2105,SINGULAR_OR_MASS,1
'1000,MASS,1
1360,PLURAL,1
22th,MASS,1
2kg,SINGULAR_OR_MASS,1
4000yuan,MASS,1
139911.nice,MASS,1
2013/shenyang,SINGULAR_OR_MASS,1
57.my,SINGULAR_OR_MASS,3
2013-08-13,SINGULAR_OR_MASS,1
1990.after,SINGULAR_OR_MASS,1
2008/focus,SINGULAR_OR_MASS,1
on12th,SINGULAR_OR_MASS,1
64.my,SINGULAR_OR_MASS,1
65.,PLURAL,1
meeting.3.nave,SINGULAR_OR_MASS,1
.4.sam,SINGULAR_OR_MASS,1
them.3.i,PLURAL,1
2013-01-16,SINGULAR_OR_MASS,1
735,SINGULAR_OR_MASS,1
2.to,SINGULAR_OR_MASS,1
302-3-12,SINGULAR_OR_MASS,1
20130117,SINGULAR_OR_MASS,1
no.16,SINGULAR_OR_MASS,1
suzhou.the,SINGULAR_OR_MASS,1
500rmb.the,SINGULAR_OR_MASS,1
helen,MASS,1
.wish,SINGULAR_OR_MASS,1
kc2,SINGULAR_OR_MASS,1
00am.every,SINGULAR_OR_MASS,1
00pm.every,SINGULAR_OR_MASS,1
26-hour,SINGULAR_OR_MASS,26
in1979,SINGULAR_OR_MASS,2
2008.i,MASS,1
1998.i,SINGULAR_OR_MASS,2
70kg,SINGULAR_OR_MASS,1
6567556,SINGULAR_OR_MASS,1
2013-05-11,MASS,1
thai,SINGULAR_OR_MASS,3
40.i,SINGULAR_OR_MASS,3
youn,PLURAL,1
8000000,SINGULAR_OR_MASS,1
7896854,SINGULAR_OR_MASS,1
15.at,SINGULAR_OR_MASS,1
15yen,PLURAL,1
30yen,PLURAL,1
4star,SINGULAR_OR_MASS,2
12.my,SINGULAR_OR_MASS,4
3\the,SINGULAR_OR_MASS,1
.12,MASS,1
.10,SINGULAR_OR_MASS,1
thirty.my,SINGULAR_OR_MASS,1
20013,MASS,2
48h,SINGULAR_OR_MASS,1
08/15,SINGULAR_OR_MASS,1
119,PLURAL,1
20x10x6,PLURAL,1
5530070298,SINGULAR_OR_MASS,2
16headphones,SINGULAR_OR_MASS,1
titlego2mkt,SINGULAR_OR_MASS,1
20.000/,SINGULAR_OR_MASS,1
eight-eight,PLURAL,1
230.000,PLURAL,12
2013-2-13,SINGULAR_OR_MASS,1
35000,MASS,3
2013-03-21,SINGULAR_OR_MASS,1
cu,SINGULAR_OR_MASS,4
down.the,SINGULAR_OR_MASS,1
1974.when,SINGULAR_OR_MASS,2
12/1/2013,SINGULAR_OR_MASS,1
23/1/2013,SINGULAR_OR_MASS,2
15/02/13,MASS,1
no.13,SINGULAR_OR_MASS,1
1930,PLURAL,1
playin,MASS,1
11th/9,SINGULAR_OR_MASS,1
749,SINGULAR_OR_MASS,1
50-55,SINGULAR_OR_MASS,1
009.0,SINGULAR_OR_MASS,1
30ameeats,SINGULAR_OR_MASS,1
6.season,SINGULAR_OR_MASS,1
'submit.'write20-40,PLURAL,1
there'r,PLURAL,2
50km,PLURAL,1
5d,SINGULAR_OR_MASS,1
-2006,SINGULAR_OR_MASS,1
-2008,SINGULAR_OR_MASS,1
23/2/2012,SINGULAR_OR_MASS,2
7.5,MASS,1
'29,SINGULAR_OR_MASS,1
walk15,PLURAL,1
am6,MASS,1
01841,MASS,1
7508,SINGULAR_OR_MASS,1
-1000,SINGULAR_OR_MASS,1
ipad-400,SINGULAR_OR_MASS,1
2009/,PLURAL,1
-60,PLURAL,1
17-8-1945,SINGULAR_OR_MASS,1
a9876714,SINGULAR_OR_MASS,1
2017,SINGULAR_OR_MASS,11
866,MASS,1
950.000.000,SINGULAR_OR_MASS,1
2013-02-23,MASS,1
2013-01-19,SINGULAR_OR_MASS,1
840,SINGULAR_OR_MASS,1
1208,SINGULAR_OR_MASS,1
130,MASS,2
-our,SINGULAR_OR_MASS,2
1911,SINGULAR_OR_MASS,2
888-6352,SINGULAR_OR_MASS,1
twente,PLURAL,1
1885,SINGULAR_OR_MASS,2
-6,SINGULAR_OR_MASS,1
2013-1-16,SINGULAR_OR_MASS,1
sexteen,SINGULAR_OR_MASS,2
3~5,PLURAL,1
3b,SINGULAR_OR_MASS,2
becausei,SINGULAR_OR_MASS,1
customs,SINGULAR_OR_MASS,1
.one,SINGULAR_OR_MASS,4
1982.the,SINGULAR_OR_MASS,1
dzw,SINGULAR_OR_MASS,1
1e,SINGULAR_OR_MASS,1
5.-if,SINGULAR_OR_MASS,1
6.-the,MASS,1
04-05,SINGULAR_OR_MASS,1
3361,SINGULAR_OR_MASS,1
90210,MASS,1
threesty,PLURAL,1
taller46,PLURAL,1
4-,MASS,2
hillairet,MASS,1
e300,PLURAL,2
+15000,SINGULAR_OR_MASS,1
54.15sqm,SINGULAR_OR_MASS,2
224.76sqm,SINGULAR_OR_MASS,3
03th,PLURAL,1
im18,PLURAL,1
-9,SINGULAR_OR_MASS,1
24.we,SINGULAR_OR_MASS,1
13840160222,SINGULAR_OR_MASS,10
34st,SINGULAR_OR_MASS,4
eileen,SINGULAR_OR_MASS,2
m222s,SINGULAR_OR_MASS,2
19th/countryside,SINGULAR_OR_MASS,1
9.35,SINGULAR_OR_MASS,1
16years,SINGULAR_OR_MASS,1
3.smoking,SINGULAR_OR_MASS,1
4.loud,MASS,1
2013-2-11,SINGULAR_OR_MASS,1
play.this,SINGULAR_OR_MASS,1
3-17-2013,SINGULAR_OR_MASS,1
46.hair,SINGULAR_OR_MASS,1
2013-3-13,MASS,1
29/work,SINGULAR_OR_MASS,1
150cmx40cm,SINGULAR_OR_MASS,1
15.i,MASS,4
8.0,SINGULAR_OR_MASS,9
70000,PLURAL,4
trillion,MASS,1
2013-02-15,SINGULAR_OR_MASS,1
100001,SINGULAR_OR_MASS,1
6.day,SINGULAR_OR_MASS,1
30thtickets,SINGULAR_OR_MASS,1
2013-3-5,SINGULAR_OR_MASS,1
10000usd,SINGULAR_OR_MASS,1
00.my,SINGULAR_OR_MASS,3
orally.3,PLURAL,1
2.gingle,SINGULAR_OR_MASS,1
adults.3,PLURAL,1
f180,SINGULAR_OR_MASS,1
bpw,SINGULAR_OR_MASS,1
-5000rmb,SINGULAR_OR_MASS,1
b-612,SINGULAR_OR_MASS,1
1.forget,SINGULAR_OR_MASS,1
3.compromise,SINGULAR_OR_MASS,1
31.i,MASS,1
thirty-37,PLURAL,1
72h,SINGULAR_OR_MASS,1
10-2012,SINGULAR_OR_MASS,1
zhou,SINGULAR_OR_MASS,3
11.am,SINGULAR_OR_MASS,2
15017305518,SINGULAR_OR_MASS,1
170cm,SINGULAR_OR_MASS,2
76kg,SINGULAR_OR_MASS,1
05/05/2013,MASS,1
30.there,SINGULAR_OR_MASS,1
something.the,SINGULAR_OR_MASS,2
700.00,SINGULAR_OR_MASS,1
2004-aug,SINGULAR_OR_MASS,1
00.clean,SINGULAR_OR_MASS,1
69195,PLURAL,1
d,SINGULAR_OR_MASS,13
1.white,SINGULAR_OR_MASS,2
1982.my,SINGULAR_OR_MASS,6
heavy.the,SINGULAR_OR_MASS,1
wowen,SINGULAR_OR_MASS,1
.and,PLURAL,1
wuhan.my,SINGULAR_OR_MASS,2
29.00dollars.they,PLURAL,1
stars.40,SINGULAR_OR_MASS,1
china.in,SINGULAR_OR_MASS,2
usd50'000,SINGULAR_OR_MASS,1
'23,SINGULAR_OR_MASS,1
79.00.a,SINGULAR_OR_MASS,2
29.00.a,SINGULAR_OR_MASS,2
huacun,SINGULAR_OR_MASS,1
lback,SINGULAR_OR_MASS,1
5-2-202,SINGULAR_OR_MASS,1
20th.,SINGULAR_OR_MASS,2
2013.i,PLURAL,1
elven,PLURAL,1
1999.this,SINGULAR_OR_MASS,1
soma,MASS,1
3400,SINGULAR_OR_MASS,3
2012/,SINGULAR_OR_MASS,3
30000~40000,SINGULAR_OR_MASS,1
no.201315,SINGULAR_OR_MASS,1
a8,SINGULAR_OR_MASS,1
1998,PLURAL,2
_50000rmb,MASS,1
54years,PLURAL,1
at7,PLURAL,1
4-d,SINGULAR_OR_MASS,1
15.during,SINGULAR_OR_MASS,1
street.1000m,SINGULAR_OR_MASS,1
2009.a,SINGULAR_OR_MASS,2
8866777,SINGULAR_OR_MASS,1
12568,PLURAL,2
15922950708,SINGULAR_OR_MASS,1
10l,SINGULAR_OR_MASS,1
5000-10000rmb,SINGULAR_OR_MASS,2
1.your,SINGULAR_OR_MASS,1
3.take,SINGULAR_OR_MASS,1
1000ea.,SINGULAR_OR_MASS,1
c450,SINGULAR_OR_MASS,3
c200,SINGULAR_OR_MASS,1
1990/nanjing,SINGULAR_OR_MASS,1
quite,PLURAL,2
thereof,SINGULAR_OR_MASS,1
60day,SINGULAR_OR_MASS,1
6\another,SINGULAR_OR_MASS,1
216,SINGULAR_OR_MASS,3
199,MASS,1
13-hour,SINGULAR_OR_MASS,2
1665,PLURAL,2
2004,MASS,5
415,PLURAL,8
fg,PLURAL,1
2012-05-04,SINGULAR_OR_MASS,1
lthaca,SINGULAR_OR_MASS,1
twety-trhee,PLURAL,1
27thto,SINGULAR_OR_MASS,1
06/24/2013,SINGULAR_OR_MASS,3
fimca,SINGULAR_OR_MASS,1
.that,SINGULAR_OR_MASS,4
ak-47,SINGULAR_OR_MASS,1
4-09,SINGULAR_OR_MASS,1
1556,SINGULAR_OR_MASS,1
self,SINGULAR_OR_MASS,1
18-19,PLURAL,1
thirty-seven/37,PLURAL,2
00musian,SINGULAR_OR_MASS,1
m'y,PLURAL,1
nineteen.my,SINGULAR_OR_MASS,1
at1pm.in,SINGULAR_OR_MASS,3
02.,SINGULAR_OR_MASS,1
fifteenone,SINGULAR_OR_MASS,1
02/02/1984,SINGULAR_OR_MASS,3
5-15,MASS,1
25rh,SINGULAR_OR_MASS,1
500/,SINGULAR_OR_MASS,1
oxxo,SINGULAR_OR_MASS,1
yaer,SINGULAR_OR_MASS,1
5.10,MASS,2
24h,MASS,3
1.like,MASS,1
sixteen/16,PLURAL,2
2010/11/1,SINGULAR_OR_MASS,1
access,SINGULAR_OR_MASS,1
eur1,SINGULAR_OR_MASS,1
eur160,PLURAL,2
eur450,SINGULAR_OR_MASS,1
3-hours,SINGULAR_OR_MASS,2
282,SINGULAR_OR_MASS,1
g1,MASS,1
2013-02-02,SINGULAR_OR_MASS,1
7-6,MASS,1
7.on,SINGULAR_OR_MASS,1
18-year-olds,PLURAL,1
1948s,SINGULAR_OR_MASS,1
900-900-9000,SINGULAR_OR_MASS,1
importante,SINGULAR_OR_MASS,2
1964,MASS,1
2013/03/25,MASS,1
17-22,SINGULAR_OR_MASS,1
23.000,PLURAL,3
29-,SINGULAR_OR_MASS,1
sixty-eight,PLURAL,2
lt3,SINGULAR_OR_MASS,1
2120,SINGULAR_OR_MASS,5
his/her,MASS,3
300000yen,SINGULAR_OR_MASS,1
80000,SINGULAR_OR_MASS,2
120000,SINGULAR_OR_MASS,1
75000,SINGULAR_OR_MASS,1
100000,SINGULAR_OR_MASS,3
daughter.12,MASS,1
12/23/2013,SINGULAR_OR_MASS,1
aour,SINGULAR_OR_MASS,3
24/2013,SINGULAR_OR_MASS,1
2eme,SINGULAR_OR_MASS,1
228,SINGULAR_OR_MASS,4
67/78,MASS,1
10-12,SINGULAR_OR_MASS,1
1926,MASS,1
01/14/2013,MASS,1
myu,SINGULAR_OR_MASS,2
10/18/13,SINGULAR_OR_MASS,1
7185999,SINGULAR_OR_MASS,1
jun.11pm.,SINGULAR_OR_MASS,1
2013-03-15,SINGULAR_OR_MASS,2
996655,SINGULAR_OR_MASS,1
170,MASS,1
164,PLURAL,1
2003-03-24,SINGULAR_OR_MASS,1
18-25,SINGULAR_OR_MASS,2
ix1000,SINGULAR_OR_MASS,2
dhl,SINGULAR_OR_MASS,1
890,SINGULAR_OR_MASS,1
your',SINGULAR_OR_MASS,1
300.000,SINGULAR_OR_MASS,3
360.000,SINGULAR_OR_MASS,1
6dr,SINGULAR_OR_MASS,2
1495,SINGULAR_OR_MASS,1
40st,SINGULAR_OR_MASS,1
0r,SINGULAR_OR_MASS,1
twnty-seven,PLURAL,1
60-70,PLURAL,1
twenty-sevem,PLURAL,3
169,MASS,1
eigthy-four,PLURAL,1
aar,SINGULAR_OR_MASS,1
903,PLURAL,1
never,SINGULAR_OR_MASS,1
hi8,PLURAL,1
fifty/50,SINGULAR_OR_MASS,1
75008,MASS,1
1112,SINGULAR_OR_MASS,2
24-year-,SINGULAR_OR_MASS,1
6.4l-all-alluminium,SINGULAR_OR_MASS,1
2013-04-13,SINGULAR_OR_MASS,1
3-phase-,SINGULAR_OR_MASS,1
1940s,SINGULAR_OR_MASS,1
210,PLURAL,2
312,PLURAL,1
in1995,SINGULAR_OR_MASS,6
37k,MASS,2
4456,SINGULAR_OR_MASS,2
472,PLURAL,1
1837,SINGULAR_OR_MASS,1
29.60,SINGULAR_OR_MASS,1
30.90,SINGULAR_OR_MASS,1
no.52,SINGULAR_OR_MASS,1
i9,MASS,2
6ty,SINGULAR_OR_MASS,1
5'000,PLURAL,1
twety,MASS,1
9-5pm,SINGULAR_OR_MASS,4
1.000.000,SINGULAR_OR_MASS,2
ningt,MASS,1
eihgteen,PLURAL,1
youhg,SINGULAR_OR_MASS,1
13.02.2013,SINGULAR_OR_MASS,1
7710430,SINGULAR_OR_MASS,1
08.25,MASS,1
08.35,MASS,2
2075,SINGULAR_OR_MASS,2
18000,SINGULAR_OR_MASS,1
2013-03-27,SINGULAR_OR_MASS,1
13-10-6,PLURAL,1
563-6688,SINGULAR_OR_MASS,1
343,SINGULAR_OR_MASS,2
1974-,SINGULAR_OR_MASS,1
9-6pm,SINGULAR_OR_MASS,4
a3,SINGULAR_OR_MASS,1
us2800-man0876,SINGULAR_OR_MASS,1
800.000,PLURAL,3
*12/24~12/25,MASS,1
*12/26,MASS,1
*12/28,MASS,1
*12/29,SINGULAR_OR_MASS,3
1997/,MASS,1
68/78,PLURAL,1
05-25,SINGULAR_OR_MASS,1
224,PLURAL,1
11000,SINGULAR_OR_MASS,1
36st,SINGULAR_OR_MASS,4
1005,SINGULAR_OR_MASS,1
twenty-eitheen,PLURAL,2
you/the,PLURAL,1
4-feed,SINGULAR_OR_MASS,1
1975.i,SINGULAR_OR_MASS,6
16/5/2013,MASS,1
are16,SINGULAR_OR_MASS,1
19st,SINGULAR_OR_MASS,1
11/4/2010,SINGULAR_OR_MASS,3
fourthen,PLURAL,1
o2,SINGULAR_OR_MASS,12
3-open,SINGULAR_OR_MASS,1
5.street,SINGULAR_OR_MASS,2
590,SINGULAR_OR_MASS,2
56/10,SINGULAR_OR_MASS,1
600.00,SINGULAR_OR_MASS,4
275.00,SINGULAR_OR_MASS,2
134,PLURAL,2
dz,SINGULAR_OR_MASS,1
1024,SINGULAR_OR_MASS,1
25/01,SINGULAR_OR_MASS,2
2.arrive,MASS,1
3.follow,SINGULAR_OR_MASS,1
5.use,SINGULAR_OR_MASS,3
6.keeo,SINGULAR_OR_MASS,1
1981.then,SINGULAR_OR_MASS,4
432,PLURAL,2
1.mark,MASS,2
2013.03.09,SINGULAR_OR_MASS,1
1888,SINGULAR_OR_MASS,1
50.000,PLURAL,5
20.000,PLURAL,8
9'oclock,SINGULAR_OR_MASS,1
2013-03-06,SINGULAR_OR_MASS,1
05am,SINGULAR_OR_MASS,1
2020,SINGULAR_OR_MASS,35
nd,SINGULAR_OR_MASS,1
1982bought,SINGULAR_OR_MASS,2
1914,SINGULAR_OR_MASS,2
4.3m/s,SINGULAR_OR_MASS,1
6a.m.,SINGULAR_OR_MASS,1
20bottle,SINGULAR_OR_MASS,1
2090,SINGULAR_OR_MASS,12
8.000,PLURAL,1
myi,SINGULAR_OR_MASS,2
whish,SINGULAR_OR_MASS,1
4.-what,MASS,1
6.-how,SINGULAR_OR_MASS,1
-4,SINGULAR_OR_MASS,1
2169,SINGULAR_OR_MASS,1
anyother,MASS,2
a7,SINGULAR_OR_MASS,2
-1984,SINGULAR_OR_MASS,1
3.11,SINGULAR_OR_MASS,3
3.12,SINGULAR_OR_MASS,2
164,SINGULAR_OR_MASS,3
7.20,MASS,12
whitet,SINGULAR_OR_MASS,1
000/40,SINGULAR_OR_MASS,1
19-29,PLURAL,1
2l13,SINGULAR_OR_MASS,1
29/11/13,SINGULAR_OR_MASS,1
rxt65,SINGULAR_OR_MASS,2
02.00,MASS,1
2-office,SINGULAR_OR_MASS,1
10oz,PLURAL,1
1.o,SINGULAR_OR_MASS,1
xz3e,MASS,1
2150,SINGULAR_OR_MASS,10
ayse,SINGULAR_OR_MASS,1
620,SINGULAR_OR_MASS,2
4700,SINGULAR_OR_MASS,1
5677,SINGULAR_OR_MASS,1
18th-,SINGULAR_OR_MASS,3
9.00pm,SINGULAR_OR_MASS,1
1.2m,SINGULAR_OR_MASS,1
sixxteen,SINGULAR_OR_MASS,1
160.000/each,SINGULAR_OR_MASS,1
1788,PLURAL,1
1961-1989,MASS,1
4253,MASS,2
12th-,MASS,3
420,SINGULAR_OR_MASS,4
r,PLURAL,1
age12,SINGULAR_OR_MASS,1
22r,SINGULAR_OR_MASS,1
mendesi,MASS,1
25000,PLURAL,5
camburiu,SINGULAR_OR_MASS,1
thrty,MASS,2
45.hair,SINGULAR_OR_MASS,1
1.pm,SINGULAR_OR_MASS,2
belt-29.00,PLURAL,2
justino,SINGULAR_OR_MASS,1
160.000,MASS,1
16st,SINGULAR_OR_MASS,2
1976,PLURAL,1
1111-1111,SINGULAR_OR_MASS,1
*3,PLURAL,5
31/03,SINGULAR_OR_MASS,2
27st,SINGULAR_OR_MASS,4
80million,PLURAL,2
.29,PLURAL,1
dinner.7,MASS,1
160.00,SINGULAR_OR_MASS,1
twenty_four,PLURAL,2
f-5m,SINGULAR_OR_MASS,1
25st,SINGULAR_OR_MASS,5
26/2013,MASS,1
pins/,SINGULAR_OR_MASS,3
sixten,SINGULAR_OR_MASS,1
3013,SINGULAR_OR_MASS,3
1428,SINGULAR_OR_MASS,1
age.45,PLURAL,1
3/5/13,SINGULAR_OR_MASS,1
11h50,MASS,1
l1234567,PLURAL,1
1million,PLURAL,4
20t,SINGULAR_OR_MASS,2
2.-user,SINGULAR_OR_MASS,1
1.open,SINGULAR_OR_MASS,1
37st,SINGULAR_OR_MASS,2
.six,SINGULAR_OR_MASS,1
132,MASS,2
43th,PLURAL,1
11w,SINGULAR_OR_MASS,1
2040,SINGULAR_OR_MASS,6
.26,SINGULAR_OR_MASS,1
4.76,SINGULAR_OR_MASS,1
15-hour,SINGULAR_OR_MASS,2
someome,SINGULAR_OR_MASS,1
13th-century,SINGULAR_OR_MASS,1
14.2013,SINGULAR_OR_MASS,3
3yr,MASS,1
umpteen,PLURAL,1
55698,SINGULAR_OR_MASS,1
blouse-69,SINGULAR_OR_MASS,1
ussuriyski,SINGULAR_OR_MASS,1
7.4,MASS,1
21and,SINGULAR_OR_MASS,1
9-6-2013,SINGULAR_OR_MASS,1
6.58,SINGULAR_OR_MASS,1
14-8-2013,MASS,1
fifity-two,SINGULAR_OR_MASS,1
33st,SINGULAR_OR_MASS,4
19900/tokyo,SINGULAR_OR_MASS,1
ech,SINGULAR_OR_MASS,1
ninetenn,PLURAL,2
146,SINGULAR_OR_MASS,2
6895,MASS,1
twousand,PLURAL,1
8765432,SINGULAR_OR_MASS,1
08500,SINGULAR_OR_MASS,1
6666666,SINGULAR_OR_MASS,1
1950.00,SINGULAR_OR_MASS,1
bf3,SINGULAR_OR_MASS,1
40her,SINGULAR_OR_MASS,2
h3,SINGULAR_OR_MASS,1
3'.the,SINGULAR_OR_MASS,1
20er,SINGULAR_OR_MASS,1
0.03,SINGULAR_OR_MASS,1
0.05,SINGULAR_OR_MASS,4
s-20,SINGULAR_OR_MASS,1
2013-02-27,SINGULAR_OR_MASS,1
5x,MASS,2
twenty-senven,PLURAL,1
sun.,SINGULAR_OR_MASS,1
fast.the,SINGULAR_OR_MASS,1
eigte,PLURAL,1
00h,SINGULAR_OR_MASS,3
be52,PLURAL,1
825,SINGULAR_OR_MASS,1
is60,PLURAL,1
is58,PLURAL,2
921,SINGULAR_OR_MASS,13
500mn.a,SINGULAR_OR_MASS,1
546709,SINGULAR_OR_MASS,1
692,PLURAL,1
12334,SINGULAR_OR_MASS,1
455,PLURAL,1
737,SINGULAR_OR_MASS,1
took18,SINGULAR_OR_MASS,2
seventen,MASS,1
16/sixteen,PLURAL,1
1/one,SINGULAR_OR_MASS,1
12-,SINGULAR_OR_MASS,3
x7,SINGULAR_OR_MASS,1
217,PLURAL,1
960e2k,SINGULAR_OR_MASS,1
1.983,SINGULAR_OR_MASS,1
thyrtee,PLURAL,2
4328,SINGULAR_OR_MASS,1
b2b,MASS,1
vgtarien,SINGULAR_OR_MASS,1
twesday,SINGULAR_OR_MASS,1
e160.000,PLURAL,2
cv6,SINGULAR_OR_MASS,1
7rf,SINGULAR_OR_MASS,1
12/09/1985,SINGULAR_OR_MASS,1
200.000.000,PLURAL,1
0f,PLURAL,2
411,PLURAL,1
it'l,SINGULAR_OR_MASS,1
1.-my,SINGULAR_OR_MASS,1
2.-the,SINGULAR_OR_MASS,1
3.-my,MASS,1
*115,PLURAL,1
*3x2,SINGULAR_OR_MASS,1
3ds,SINGULAR_OR_MASS,1
neneteen,PLURAL,2
15thof,SINGULAR_OR_MASS,1
bbq,SINGULAR_OR_MASS,1
ehe,SINGULAR_OR_MASS,3
br381,SINGULAR_OR_MASS,1
296,SINGULAR_OR_MASS,1
235,PLURAL,1
-14,PLURAL,1
no.375221,SINGULAR_OR_MASS,1
876543,SINGULAR_OR_MASS,1
246,SINGULAR_OR_MASS,1
04jul,SINGULAR_OR_MASS,1
1.287,SINGULAR_OR_MASS,2
4-hours,SINGULAR_OR_MASS,2
1-hour,SINGULAR_OR_MASS,1
uff,SINGULAR_OR_MASS,3
555.34.23,SINGULAR_OR_MASS,1
2.1,MASS,1
2.6,SINGULAR_OR_MASS,1
3.3,SINGULAR_OR_MASS,1
100-120,PLURAL,3
a-90,SINGULAR_OR_MASS,1
fivty-two,PLURAL,1
750,MASS,3
8in,SINGULAR_OR_MASS,1
2033,PLURAL,1
cultere.,PLURAL,2
471,SINGULAR_OR_MASS,1
9080,SINGULAR_OR_MASS,1
410,SINGULAR_OR_MASS,1
2570816,SINGULAR_OR_MASS,1
1.-,MASS,2
2.pm,SINGULAR_OR_MASS,1
27-year-old,SINGULAR_OR_MASS,1
-1823,SINGULAR_OR_MASS,2
-1832,SINGULAR_OR_MASS,1
tv=1000,SINGULAR_OR_MASS,1
50st,SINGULAR_OR_MASS,2
1936,SINGULAR_OR_MASS,3
98xx-8099,SINGULAR_OR_MASS,1
9-17,SINGULAR_OR_MASS,1
30/03,SINGULAR_OR_MASS,1
eigthy-four,SINGULAR_OR_MASS,1
7367618,SINGULAR_OR_MASS,1
nhabe,SINGULAR_OR_MASS,1
5.sinifa,PLURAL,1
*116*,SINGULAR_OR_MASS,1
1434,PLURAL,2
304,MASS,1
972,MASS,3
267,SINGULAR_OR_MASS,1
876,MASS,1
991,MASS,1
nowadays,MASS,1
20090,SINGULAR_OR_MASS,1
1.,PLURAL,5
5000.00.the,PLURAL,1
10b,SINGULAR_OR_MASS,1
9983.0038,SINGULAR_OR_MASS,1
al-janadryh,SINGULAR_OR_MASS,1
974,SINGULAR_OR_MASS,4
2400,SINGULAR_OR_MASS,2
20904,MASS,1
others.two,PLURAL,1
my/,SINGULAR_OR_MASS,1
.0027,SINGULAR_OR_MASS,1
6.3,SINGULAR_OR_MASS,2
21/08,SINGULAR_OR_MASS,2
163,MASS,1
o,PLURAL,2
98050,SINGULAR_OR_MASS,1
ms98.yces.ntpc.edu.tw,SINGULAR_OR_MASS,1
2013.8.26,SINGULAR_OR_MASS,1
2013.8.29,MASS,1
2013.9.3,MASS,1
443,MASS,1
1906,MASS,1
989,PLURAL,1
elleven,PLURAL,1
02/04/2013,MASS,1
thirty-30,PLURAL,1
35st,SINGULAR_OR_MASS,1
555-9129,SINGULAR_OR_MASS,1
234678,SINGULAR_OR_MASS,1
12o,SINGULAR_OR_MASS,3
3mtr,SINGULAR_OR_MASS,1
621,SINGULAR_OR_MASS,1
24st,SINGULAR_OR_MASS,1
2000-2500,SINGULAR_OR_MASS,1
thirtyeen,PLURAL,1
6-8,PLURAL,1
2010-2025,SINGULAR_OR_MASS,3
1990,PLURAL,2
3-dessert,SINGULAR_OR_MASS,1
4-drink,SINGULAR_OR_MASS,1
intelligent,MASS,1
505,SINGULAR_OR_MASS,2
22second.my,PLURAL,1
why.the,PLURAL,1
2625,MASS,1
niteteen,PLURAL,1
a34,PLURAL,1
905.plant,SINGULAR_OR_MASS,1
walmar,SINGULAR_OR_MASS,1
deferent.places.the,SINGULAR_OR_MASS,3
762-21-22,SINGULAR_OR_MASS,1
1.20,MASS,1
2.70,SINGULAR_OR_MASS,1
17st,SINGULAR_OR_MASS,1
0-30,PLURAL,1
eightenn,PLURAL,1
5000-6000,SINGULAR_OR_MASS,1
4500rmb,SINGULAR_OR_MASS,1
6th-feb-2013,SINGULAR_OR_MASS,1
no.100,SINGULAR_OR_MASS,2
05/jul/2013,SINGULAR_OR_MASS,1
1402,SINGULAR_OR_MASS,1
1771/uk,SINGULAR_OR_MASS,1
2365478,SINGULAR_OR_MASS,1
from35,PLURAL,1
120cmin,SINGULAR_OR_MASS,1
10000yuan,SINGULAR_OR_MASS,1
thursday.on,SINGULAR_OR_MASS,1
30th.the,SINGULAR_OR_MASS,1
6pm.watchs,PLURAL,1
11and,SINGULAR_OR_MASS,2
lazy.my,SINGULAR_OR_MASS,1
g,SINGULAR_OR_MASS,3
8'0,SINGULAR_OR_MASS,3
6'0,SINGULAR_OR_MASS,1
7'0,SINGULAR_OR_MASS,1
1.female,SINGULAR_OR_MASS,1
25-35,SINGULAR_OR_MASS,1
1.headache,SINGULAR_OR_MASS,1
3.high,SINGULAR_OR_MASS,1
14.next,SINGULAR_OR_MASS,1
300dollers,MASS,1
702.on,SINGULAR_OR_MASS,1
8.yanshan,SINGULAR_OR_MASS,1
8hours,PLURAL,1
67.my,SINGULAR_OR_MASS,1
1993.in,SINGULAR_OR_MASS,2
2.travel,SINGULAR_OR_MASS,1
1.many,PLURAL,1
before31st,SINGULAR_OR_MASS,1
2010.after,SINGULAR_OR_MASS,1
603,SINGULAR_OR_MASS,3
80yen,PLURAL,1
10yen,PLURAL,1
theef,MASS,1
